mean,std_err,ci_2.5,ci_97.5,p_value,word_index
0.5465195631863917,0.12521765734471382,0.3483809237432173,0.8331091281006315,9.999000099990002e-05,0
0.6100365981426102,0.11621805594875421,0.4256004350453348,0.8786846746128878,9.999000099990002e-05,1
0.5949422715214351,0.11766316704506298,0.4117360042530345,0.8710552737997623,9.999000099990002e-05,2
0.5921265443764054,0.12249164398003023,0.39688654348890096,0.8730382943827044,9.999000099990002e-05,3
0.6006522422233709,0.1265554600476622,0.3993413333593456,0.8869915494357066,9.999000099990002e-05,4
0.5507629745569288,0.11385330847973851,0.369793500695096,0.8165308721310981,9.999000099990002e-05,5
0.5497681426381019,0.11558607472789947,0.36742152835432224,0.8154325592208781,9.999000099990002e-05,6
0.5390129799625137,0.12209685355607182,0.3491300200319445,0.8254298693859933,9.999000099990002e-05,7
0.6169634462594881,0.13255564215721397,0.40429698687311777,0.9219081028034619,9.999000099990002e-05,8
0.5582410713593721,0.13030626364418954,0.3485470304560016,0.8507633560969681,9.999000099990002e-05,9
0.5251453883523605,0.1254482375128641,0.32956667642846754,0.8135132724851388,9.999000099990002e-05,10
0.5342523905730034,0.11708355015461193,0.3505237605696037,0.8052976106301034,9.999000099990002e-05,11
0.5230261755431017,0.12246419737571317,0.33134257085861885,0.8077867260864279,9.999000099990002e-05,12
0.5733760470571101,0.12110041832326443,0.3796275914327355,0.8511270044611212,9.999000099990002e-05,13
0.6232870873656514,0.11560925210894225,0.4400878887174799,0.8885091459472861,9.999000099990002e-05,14
0.5502034105763489,0.12238246045115274,0.3543350937582123,0.8316012424400689,9.999000099990002e-05,15
0.5815599054511522,0.11727848961505588,0.39556316972736005,0.8493310574819269,9.999000099990002e-05,16
0.5711895817718873,0.1161681163795393,0.38952670664968797,0.8397150496408066,9.999000099990002e-05,17
0.5811378557264402,0.1207073092847276,0.39284208245793767,0.8602913943609558,9.999000099990002e-05,18
0.6155133269521382,0.11454379120950856,0.43265297071535064,0.8771037153344556,9.999000099990002e-05,19
0.5085774007996231,0.12192118822525357,0.3131136409202013,0.7891250678871506,9.999000099990002e-05,20
0.49019491791046294,0.12765206415521277,0.2897991779280115,0.7857288222157239,9.999000099990002e-05,21
0.539953711811973,0.11766965033224253,0.3525306168416569,0.81086062715043,9.999000099990002e-05,22
0.5131102671043039,0.12738026284267207,0.31087997896447206,0.8012724947702033,9.999000099990002e-05,23
0.6644104472499434,0.12747120266308823,0.460330195701447,0.9551167187898261,9.999000099990002e-05,24
0.5130265033909966,0.12148436792562534,0.3207914438082239,0.7910148062487822,9.999000099990002e-05,25
0.546376980706589,0.11894902249466595,0.3590635445885485,0.8201801614637544,9.999000099990002e-05,26
0.6068198163194279,0.11825343746553776,0.4178537076211973,0.8761768258507463,9.999000099990002e-05,27
0.5554978683707528,0.12814103735938917,0.3536714134327727,0.8454578876476321,9.999000099990002e-05,28
0.6099755132288739,0.11672017939028514,0.4223723410057494,0.8745333171325168,9.999000099990002e-05,29
0.5559294668208634,0.11332827649647467,0.37591980122679447,0.8179168456277275,9.999000099990002e-05,30
0.5757869644164046,0.12961433643922937,0.3693216032178174,0.8723901953549205,9.999000099990002e-05,31
0.5244489581711627,0.11506559706349313,0.34422049309441866,0.7903098691873757,9.999000099990002e-05,32
0.49993964635587607,0.12000366678469752,0.3109430840017105,0.7778484408576736,9.999000099990002e-05,33
0.5778767322051024,0.12386532416987116,0.3851834266924713,0.8662785419395914,9.999000099990002e-05,34
0.5458393324466705,0.1133230711459898,0.3692819692865911,0.8077808801934181,9.999000099990002e-05,35
0.5937779657337064,0.11541241908750226,0.41080503866284274,0.8588558799170923,9.999000099990002e-05,36
0.5530742244139185,0.12410651089516822,0.35517303798120525,0.8390704071512296,9.999000099990002e-05,37
0.6177002677587575,0.11410036573387487,0.4356868223900571,0.8766320491384667,9.999000099990002e-05,38
0.4252041310084188,0.1187042529959129,0.23961759975967967,0.7006712008058308,9.999000099990002e-05,39
0.5090145177605397,0.1174333910103865,0.32138388901735704,0.7785215473561998,9.999000099990002e-05,40
0.6057063820379309,0.116275833148648,0.42086747819582854,0.8712052967141121,9.999000099990002e-05,41
0.5638452330423712,0.12916671512164046,0.36110345646512776,0.8593102996522223,9.999000099990002e-05,42
0.5503260174949557,0.11517252081310834,0.3690266573007165,0.8168124274343439,9.999000099990002e-05,43
0.6138932199924663,0.12062478556743937,0.42563740236619935,0.8947932744566278,9.999000099990002e-05,44
0.5533841483552571,0.12244503265074651,0.3606149908786501,0.8380362310820627,9.999000099990002e-05,45
0.5349594867342268,0.114427642751771,0.35258628746446846,0.8030294026918217,9.999000099990002e-05,46
0.5716716594672826,0.13150523904771907,0.36331856541080826,0.8687343830111127,9.999000099990002e-05,47
0.5106726656404106,0.11902014449801916,0.31906480364896955,0.7813435521913412,9.999000099990002e-05,48
0.5417552696968337,0.11797664719793377,0.3582683504653431,0.8134625122798863,9.999000099990002e-05,49
0.4577738680149803,0.12964769298375695,0.25341061840537377,0.7564127051241996,9.999000099990002e-05,50
0.6189362953687847,0.11562418198770082,0.4361220238083958,0.8847021787344486,9.999000099990002e-05,51
0.5687785020762107,0.1220826301023885,0.3786720363701352,0.852012417470587,9.999000099990002e-05,52
0.5785900596105557,0.13062591706175739,0.3739393241460222,0.8769784282950417,9.999000099990002e-05,53
0.5265939108447341,0.1226282702095878,0.3357415147248896,0.809223246132746,9.999000099990002e-05,54
0.5314006323633663,0.12689273803141748,0.33219177506704295,0.822518221111186,9.999000099990002e-05,55
0.5660057217848186,0.1262888296396368,0.36781920307955496,0.8565601715136903,9.999000099990002e-05,56
0.5534138744588644,0.13342835871336342,0.34364433807549677,0.8603841013623342,9.999000099990002e-05,57
0.5365815726411489,0.13274313604112706,0.3274536957347507,0.8421915363769603,9.999000099990002e-05,58
0.5532678704279763,0.12873189397722412,0.3455239403635058,0.8427229279905846,9.999000099990002e-05,59
0.5254212441908607,0.11563584558705242,0.343202455788186,0.791301635565743,9.999000099990002e-05,60
0.5766273581223752,0.12121072556981025,0.38803186506495235,0.86107424936575,9.999000099990002e-05,61
0.5223453852428154,0.1218609591793223,0.3262784892210981,0.79830235693728,9.999000099990002e-05,62
0.5202900542268915,0.1232817135101009,0.3281403606849207,0.8019158445705745,9.999000099990002e-05,63
0.5384021015133911,0.11786108602929248,0.35275636138522476,0.808907313875106,9.999000099990002e-05,64
0.5468524220677827,0.12017516779533063,0.35423425968833033,0.817688123938871,9.999000099990002e-05,65
0.4635307021648502,0.1225923598968117,0.2701148736045061,0.750228078406937,9.999000099990002e-05,66
0.4947196318490255,0.11803526266091754,0.30678347812660506,0.767775871811169,9.999000099990002e-05,67
0.5148152266058721,0.12746550499441084,0.31584247103330765,0.8074290525260548,9.999000099990002e-05,68
0.4084969442774776,0.12530241882195872,0.21188350921743732,0.6942951532113805,9.999000099990002e-05,69
0.5964833187446469,0.12120613451977698,0.4049790335606906,0.8695833280444233,9.999000099990002e-05,70
0.48485318459454985,0.11817417222450302,0.29818390238287923,0.7565760824356942,9.999000099990002e-05,71
0.4739703324562359,0.11884923736823601,0.285715917316857,0.7431741238912376,9.999000099990002e-05,72
0.6451208864477289,0.11443041824799836,0.46379249217726154,0.9078911216583313,9.999000099990002e-05,73
0.5816406685599691,0.12037807704824383,0.3892444793345529,0.853865531444995,9.999000099990002e-05,74
0.5152629437835301,0.12566181287165032,0.315181948469254,0.7996908719706283,9.999000099990002e-05,75
0.5443458687838942,0.11342117138287995,0.36504406919961446,0.8068153746231685,9.999000099990002e-05,76
0.5278421624569827,0.1228175917110037,0.3339194762228055,0.8119713009548926,9.999000099990002e-05,77
0.5638842888284952,0.1268800271031769,0.36040461125887935,0.8544368221055316,9.999000099990002e-05,78
0.5441666367142859,0.11993613234293389,0.35615840447293795,0.8220716801489021,9.999000099990002e-05,79
0.45770762431285394,0.12591381304140054,0.25874881783587034,0.7413973716305672,9.999000099990002e-05,80
0.5285693642439817,0.13189466965541397,0.31862246972946384,0.8352912141325834,9.999000099990002e-05,81
0.6202053369968091,0.11554475499172885,0.43711625297474244,0.8828246879849316,9.999000099990002e-05,82
0.5647945334090411,0.1137538444440674,0.38507666042272337,0.8234388410290427,9.999000099990002e-05,83
0.5695767450510795,0.11306108310781413,0.39110739921902765,0.8307570919916405,9.999000099990002e-05,84
0.4961307409621268,0.11768340741404902,0.30973082230241383,0.7671066673337354,9.999000099990002e-05,85
0.40775531118950714,0.12201185073946136,0.2127939244549441,0.6882084978530285,9.999000099990002e-05,86
0.560995843849456,0.11942975299227972,0.37526290267276813,0.8440403839593926,9.999000099990002e-05,87
0.5531938734904783,0.12293230221249306,0.3563358988153102,0.8332052071118873,9.999000099990002e-05,88
0.5967719819868678,0.1167779871288064,0.411649740765628,0.8635418588483043,9.999000099990002e-05,89
